"date","year","month","day","11317001"
1984-02-06,1984,2,6,0
1984-02-07,1984,2,7,0.683
1984-02-08,1984,2,8,0.495
1984-02-09,1984,2,9,4.42
1984-02-10,1984,2,10,1.923
1984-02-11,1984,2,11,0
1984-02-12,1984,2,12,0
1984-02-13,1984,2,13,0
1984-02-14,1984,2,14,0
1984-02-15,1984,2,15,0
1984-02-16,1984,2,16,0.154
1984-02-17,1984,2,17,0
1984-02-18,1984,2,18,0
1984-02-19,1984,2,19,0
1984-02-20,1984,2,20,0.025
1984-02-21,1984,2,21,0
1984-02-22,1984,2,22,0
1984-02-23,1984,2,23,0
1984-02-24,1984,2,24,0.744
1984-02-25,1984,2,25,0
1984-02-26,1984,2,26,1.612
1984-02-27,1984,2,27,0.031
1984-02-28,1984,2,28,0
1984-02-29,1984,2,29,0
1984-03-01,1984,3,1,0
1984-03-02,1984,3,2,0
1984-03-03,1984,3,3,7.066
1984-03-04,1984,3,4,0
1984-03-05,1984,3,5,0
1984-03-06,1984,3,6,0
1984-03-07,1984,3,7,0
1984-03-08,1984,3,8,0
1984-03-09,1984,3,9,0
1984-03-10,1984,3,10,0
1984-03-11,1984,3,11,2.497
1984-03-12,1984,3,12,0
1984-03-13,1984,3,13,0
1984-03-14,1984,3,14,0
1984-03-15,1984,3,15,2.495
1984-03-16,1984,3,16,0
1984-03-17,1984,3,17,0
1984-03-18,1984,3,18,0
1984-03-19,1984,3,19,0
1984-03-20,1984,3,20,0
1984-03-21,1984,3,21,0.093
1984-03-22,1984,3,22,1.857
1984-03-23,1984,3,23,0.014
1984-03-24,1984,3,24,0.11
1984-03-25,1984,3,25,0
1984-03-26,1984,3,26,0.032
1984-03-27,1984,3,27,0
1984-03-28,1984,3,28,0
1984-03-29,1984,3,29,0
1984-03-30,1984,3,30,0
1984-03-31,1984,3,31,3.997
1984-04-01,1984,4,1,0.68
1984-04-02,1984,4,2,0.203
1984-04-03,1984,4,3,5.348
1984-04-04,1984,4,4,0
1984-04-05,1984,4,5,0.094
1984-04-06,1984,4,6,0.725
1984-04-07,1984,4,7,0
1984-04-08,1984,4,8,0.002
1984-04-09,1984,4,9,2.789
1984-04-10,1984,4,10,3.525
1984-04-11,1984,4,11,0.519
1984-04-12,1984,4,12,0
1984-04-13,1984,4,13,0
1984-04-14,1984,4,14,0
1984-04-15,1984,4,15,0
1984-04-16,1984,4,16,0
1984-04-17,1984,4,17,0
1984-04-18,1984,4,18,0
1984-04-19,1984,4,19,0
1984-04-20,1984,4,20,0
1984-04-21,1984,4,21,0
1984-04-22,1984,4,22,0.064
1984-04-23,1984,4,23,0
1984-04-24,1984,4,24,0.247
1984-04-25,1984,4,25,0.001
1984-04-26,1984,4,26,0.03
1984-04-27,1984,4,27,3.943
1984-04-28,1984,4,28,0.001
1984-04-29,1984,4,29,2.423
1984-04-30,1984,4,30,13.13
1984-05-01,1984,5,1,0
1984-05-02,1984,5,2,4.375
1984-05-03,1984,5,3,0.202
1984-05-04,1984,5,4,3.54
1984-05-05,1984,5,5,3.6
1984-05-06,1984,5,6,0
1984-05-07,1984,5,7,0
1984-05-08,1984,5,8,0
1984-05-09,1984,5,9,0
1984-05-10,1984,5,10,1.443
1984-05-11,1984,5,11,0.004
1984-05-12,1984,5,12,6.16
1984-05-13,1984,5,13,1.016
1984-05-14,1984,5,14,0
1984-05-15,1984,5,15,1.059
1984-05-16,1984,5,16,0
1984-05-17,1984,5,17,0.027
1984-05-18,1984,5,18,0
1984-05-19,1984,5,19,5.234
1984-05-20,1984,5,20,0
1984-05-21,1984,5,21,0
1984-05-22,1984,5,22,3.024
1984-05-23,1984,5,23,8.285
1984-05-24,1984,5,24,2.922
1984-05-25,1984,5,25,0
1984-05-26,1984,5,26,7.929
1984-05-27,1984,5,27,0
1984-05-28,1984,5,28,0
1984-05-29,1984,5,29,4.354
1984-05-30,1984,5,30,5.106
1984-05-31,1984,5,31,0.576
1984-06-01,1984,6,1,9.294
1984-06-02,1984,6,2,0.857
1984-06-03,1984,6,3,0
1984-06-04,1984,6,4,0.029
1984-06-05,1984,6,5,0
1984-06-06,1984,6,6,0.001
1984-06-07,1984,6,7,2.735
1984-06-08,1984,6,8,0
1984-06-09,1984,6,9,0.96
1984-06-10,1984,6,10,0
1984-06-11,1984,6,11,0.892
1984-06-12,1984,6,12,0
1984-06-13,1984,6,13,0
1984-06-14,1984,6,14,0
1984-06-15,1984,6,15,0.089
1984-06-16,1984,6,16,0
1984-06-17,1984,6,17,2.808
1984-06-18,1984,6,18,0
1984-06-19,1984,6,19,6.101
1984-06-20,1984,6,20,2.709
1984-06-21,1984,6,21,0.611
1984-06-22,1984,6,22,0
1984-06-23,1984,6,23,0
1984-06-24,1984,6,24,0
1984-06-25,1984,6,25,0
1984-06-26,1984,6,26,0
1984-06-27,1984,6,27,4.564
1984-06-28,1984,6,28,3.687
1984-06-29,1984,6,29,17.104
1984-06-30,1984,6,30,2.978
1984-07-01,1984,7,1,11.185
1984-07-02,1984,7,2,4.662
1984-07-03,1984,7,3,0.443
1984-07-04,1984,7,4,0
1984-07-05,1984,7,5,0
1984-07-06,1984,7,6,0
1984-07-07,1984,7,7,0.052
1984-07-08,1984,7,8,0
1984-07-09,1984,7,9,0
1984-07-10,1984,7,10,0
1984-07-11,1984,7,11,4.277
1984-07-12,1984,7,12,0
1984-07-13,1984,7,13,0
1984-07-14,1984,7,14,0
1984-07-15,1984,7,15,1.189
1984-07-16,1984,7,16,0
1984-07-17,1984,7,17,0.259
1984-07-18,1984,7,18,0.005
1984-07-19,1984,7,19,0
1984-07-20,1984,7,20,0
1984-07-21,1984,7,21,3.384
1984-07-22,1984,7,22,0.082
1984-07-23,1984,7,23,0.984
1984-07-24,1984,7,24,1.211
1984-07-25,1984,7,25,0.231
1984-07-26,1984,7,26,0.828
1984-07-27,1984,7,27,0
1984-07-28,1984,7,28,6.16
1984-07-29,1984,7,29,0
1984-07-30,1984,7,30,0
1984-07-31,1984,7,31,0.02
1984-08-01,1984,8,1,0.622
1984-08-02,1984,8,2,0.064
1984-08-03,1984,8,3,0.141
1984-08-04,1984,8,4,4.587
1984-08-05,1984,8,5,1.387
1984-08-06,1984,8,6,0
1984-08-07,1984,8,7,1.325
1984-08-08,1984,8,8,0.031
1984-08-09,1984,8,9,0
1984-08-10,1984,8,10,0.028
1984-08-11,1984,8,11,0
1984-08-12,1984,8,12,0
1984-08-13,1984,8,13,0
1984-08-14,1984,8,14,0
1984-08-15,1984,8,15,0
1984-08-16,1984,8,16,0.473
1984-08-17,1984,8,17,0
1984-08-18,1984,8,18,10.125
1984-08-19,1984,8,19,0.002
1984-08-20,1984,8,20,0
1984-08-21,1984,8,21,5.143
1984-08-22,1984,8,22,2.814
1984-08-23,1984,8,23,0
1984-08-24,1984,8,24,0
1984-08-25,1984,8,25,4.672
1984-08-26,1984,8,26,0.118
1984-08-27,1984,8,27,4.664
1984-08-28,1984,8,28,0
1984-08-29,1984,8,29,0.925
1984-08-30,1984,8,30,0
1984-08-31,1984,8,31,0.029
1984-09-01,1984,9,1,0.02
1984-09-02,1984,9,2,0
1984-09-03,1984,9,3,0
1984-09-04,1984,9,4,0
1984-09-05,1984,9,5,0.174
1984-09-06,1984,9,6,0.444
1984-09-07,1984,9,7,2.898
1984-09-08,1984,9,8,1.716
1984-09-09,1984,9,9,1.289
1984-09-10,1984,9,10,0.465
1984-09-11,1984,9,11,0.422
1984-09-12,1984,9,12,0
1984-09-13,1984,9,13,3.591
1984-09-14,1984,9,14,6.12
1984-09-15,1984,9,15,1.967
1984-09-16,1984,9,16,0
1984-09-17,1984,9,17,0.099
1984-09-18,1984,9,18,5.246
1984-09-19,1984,9,19,0
1984-09-20,1984,9,20,0
1984-09-21,1984,9,21,0.093
1984-09-22,1984,9,22,0.078
1984-09-23,1984,9,23,2.744
1984-09-24,1984,9,24,0
1984-09-25,1984,9,25,0
1984-09-26,1984,9,26,1.826
1984-09-27,1984,9,27,0.017
1984-09-28,1984,9,28,6.642
1984-09-29,1984,9,29,5.544
1984-09-30,1984,9,30,0.22
1984-10-01,1984,10,1,0
1984-10-02,1984,10,2,0
1984-10-03,1984,10,3,0.703
1984-10-04,1984,10,4,0.009
1984-10-05,1984,10,5,0
1984-10-06,1984,10,6,6.466
1984-10-07,1984,10,7,0
1984-10-08,1984,10,8,0.072
1984-10-09,1984,10,9,0.531
1984-10-10,1984,10,10,0
1984-10-11,1984,10,11,0.988
1984-10-12,1984,10,12,0
1984-10-13,1984,10,13,0
1984-10-14,1984,10,14,0.124
1984-10-15,1984,10,15,10.382
1984-10-16,1984,10,16,0
1984-10-17,1984,10,17,0.085
1984-10-18,1984,10,18,0.178
1984-10-19,1984,10,19,6.869
1984-10-20,1984,10,20,0.094
1984-10-21,1984,10,21,0
1984-10-22,1984,10,22,0.27
1984-10-23,1984,10,23,0
1984-10-24,1984,10,24,0
1984-10-25,1984,10,25,0.958
1984-10-26,1984,10,26,3.698
1984-10-27,1984,10,27,0
1984-10-28,1984,10,28,0
1984-10-29,1984,10,29,0.126
1984-10-30,1984,10,30,0
1984-10-31,1984,10,31,2.211
1984-11-01,1984,11,1,0
1984-11-02,1984,11,2,0
1984-11-03,1984,11,3,0
1984-11-04,1984,11,4,0
1984-11-05,1984,11,5,1.067
1984-11-06,1984,11,6,0
1984-11-07,1984,11,7,0
1984-11-08,1984,11,8,0
1984-11-09,1984,11,9,0.556
1984-11-10,1984,11,10,0
1984-11-11,1984,11,11,0
1984-11-12,1984,11,12,0
1984-11-13,1984,11,13,0
1984-11-14,1984,11,14,0
1984-11-15,1984,11,15,0
1984-11-16,1984,11,16,0
1984-11-17,1984,11,17,0
1984-11-18,1984,11,18,2.84
1984-11-19,1984,11,19,6.268
1984-11-20,1984,11,20,0
1984-11-21,1984,11,21,0
1984-11-22,1984,11,22,0
1984-11-23,1984,11,23,0
1984-11-24,1984,11,24,5.705
1984-11-25,1984,11,25,0
1984-11-26,1984,11,26,0.085
1984-11-27,1984,11,27,0
1984-11-28,1984,11,28,0.192
1984-11-29,1984,11,29,10.097
1984-11-30,1984,11,30,6.297
1984-12-01,1984,12,1,0
1984-12-02,1984,12,2,0
1984-12-03,1984,12,3,0
1984-12-04,1984,12,4,0
1984-12-05,1984,12,5,0
1984-12-06,1984,12,6,0
1984-12-07,1984,12,7,1.399
1984-12-08,1984,12,8,0.054
1984-12-09,1984,12,9,0
1984-12-10,1984,12,10,4.131
1984-12-11,1984,12,11,0
1984-12-12,1984,12,12,0
1984-12-13,1984,12,13,0
1984-12-14,1984,12,14,0
1984-12-15,1984,12,15,0
1984-12-16,1984,12,16,0
1984-12-17,1984,12,17,0
1984-12-18,1984,12,18,0
1984-12-19,1984,12,19,0
1984-12-20,1984,12,20,0
1984-12-21,1984,12,21,5.799
1984-12-22,1984,12,22,12.738
1984-12-23,1984,12,23,0.682
1984-12-24,1984,12,24,0.846
1984-12-25,1984,12,25,0
1984-12-26,1984,12,26,0
1984-12-27,1984,12,27,0
1984-12-28,1984,12,28,0
1984-12-29,1984,12,29,0
1984-12-30,1984,12,30,0.111
1984-12-31,1984,12,31,0.042
1985-01-01,1985,1,1,0
1985-01-02,1985,1,2,0
1985-01-03,1985,1,3,9.232
1985-01-04,1985,1,4,0
1985-01-05,1985,1,5,0
1985-01-06,1985,1,6,0.002
1985-01-07,1985,1,7,0
1985-01-08,1985,1,8,0
1985-01-09,1985,1,9,0
1985-01-10,1985,1,10,2.244
1985-01-11,1985,1,11,1.498
1985-01-12,1985,1,12,0
1985-01-13,1985,1,13,0
1985-01-14,1985,1,14,0.131
1985-01-15,1985,1,15,2.07
1985-01-16,1985,1,16,0.002
1985-01-17,1985,1,17,0
1985-01-18,1985,1,18,3.356
1985-01-19,1985,1,19,2.97
1985-01-20,1985,1,20,0
1985-01-21,1985,1,21,0
1985-01-22,1985,1,22,0
1985-01-23,1985,1,23,0
1985-01-24,1985,1,24,7.594
1985-01-25,1985,1,25,0
1985-01-26,1985,1,26,0.215
1985-01-27,1985,1,27,0
1985-01-28,1985,1,28,0
1985-01-29,1985,1,29,0
1985-01-30,1985,1,30,0
1985-01-31,1985,1,31,0
1985-02-01,1985,2,1,3.134
1985-02-02,1985,2,2,2.508
1985-02-03,1985,2,3,0.741
1985-02-04,1985,2,4,0
1985-02-05,1985,2,5,0
1985-02-06,1985,2,6,0
1985-02-07,1985,2,7,0
1985-02-08,1985,2,8,5.487
1985-02-09,1985,2,9,0
1985-02-10,1985,2,10,0
1985-02-11,1985,2,11,0
1985-02-12,1985,2,12,0
1985-02-13,1985,2,13,0
1985-02-14,1985,2,14,0.002
1985-02-15,1985,2,15,1.785
1985-02-16,1985,2,16,1.028
1985-02-17,1985,2,17,1.932
1985-02-18,1985,2,18,1.013
1985-02-19,1985,2,19,0.06
1985-02-20,1985,2,20,0
1985-02-21,1985,2,21,3.608
1985-02-22,1985,2,22,0
1985-02-23,1985,2,23,0
1985-02-24,1985,2,24,0.008
1985-02-25,1985,2,25,0
1985-02-26,1985,2,26,0
1985-02-27,1985,2,27,0
1985-02-28,1985,2,28,0
1985-03-01,1985,3,1,0
1985-03-02,1985,3,2,0.148
1985-03-03,1985,3,3,0
1985-03-04,1985,3,4,0
1985-03-05,1985,3,5,0.11
1985-03-06,1985,3,6,0
1985-03-07,1985,3,7,0
1985-03-08,1985,3,8,0
1985-03-09,1985,3,9,0
1985-03-10,1985,3,10,0
1985-03-11,1985,3,11,0
1985-03-12,1985,3,12,0.566
1985-03-13,1985,3,13,0
1985-03-14,1985,3,14,0
1985-03-15,1985,3,15,0
1985-03-16,1985,3,16,2.141
1985-03-17,1985,3,17,0
1985-03-18,1985,3,18,0
1985-03-19,1985,3,19,1.924
1985-03-20,1985,3,20,0
1985-03-21,1985,3,21,0
1985-03-22,1985,3,22,0
1985-03-23,1985,3,23,0
1985-03-24,1985,3,24,0
1985-03-25,1985,3,25,0
1985-03-26,1985,3,26,0.017
1985-03-27,1985,3,27,0
1985-03-28,1985,3,28,6.307
1985-03-29,1985,3,29,0.116
1985-03-30,1985,3,30,1.412
1985-03-31,1985,3,31,9.827
1985-04-01,1985,4,1,1.408
1985-04-02,1985,4,2,0
1985-04-03,1985,4,3,0
1985-04-04,1985,4,4,0.048
1985-04-05,1985,4,5,0.001
1985-04-06,1985,4,6,0
1985-04-07,1985,4,7,0.008
1985-04-08,1985,4,8,0.019
1985-04-09,1985,4,9,0
1985-04-10,1985,4,10,0.119
1985-04-11,1985,4,11,0
1985-04-12,1985,4,12,0
1985-04-13,1985,4,13,0.52
1985-04-14,1985,4,14,2.369
1985-04-15,1985,4,15,0.875
1985-04-16,1985,4,16,0.247
1985-04-17,1985,4,17,0.846
1985-04-18,1985,4,18,4.821
1985-04-19,1985,4,19,14.157
1985-04-20,1985,4,20,0
1985-04-21,1985,4,21,0
1985-04-22,1985,4,22,12.719
1985-04-23,1985,4,23,0.779
1985-04-24,1985,4,24,0.076
1985-04-25,1985,4,25,0
1985-04-26,1985,4,26,0.173
1985-04-27,1985,4,27,0.026
1985-04-28,1985,4,28,5.707
1985-04-29,1985,4,29,6.976
1985-04-30,1985,4,30,0
1985-05-01,1985,5,1,17.03
1985-05-02,1985,5,2,0
1985-05-03,1985,5,3,0
1985-05-04,1985,5,4,0
1985-05-05,1985,5,5,0
1985-05-06,1985,5,6,0.75
1985-05-07,1985,5,7,0
1985-05-08,1985,5,8,2.708
1985-05-09,1985,5,9,0
1985-05-10,1985,5,10,0
1985-05-11,1985,5,11,0.61
1985-05-12,1985,5,12,1.647
1985-05-13,1985,5,13,20.943
1985-05-14,1985,5,14,0
1985-05-15,1985,5,15,24.197
1985-05-16,1985,5,16,0.036
1985-05-17,1985,5,17,9.289
1985-05-18,1985,5,18,0
1985-05-19,1985,5,19,12.794
1985-05-20,1985,5,20,3.324
1985-05-21,1985,5,21,4.683
1985-05-22,1985,5,22,8.496
1985-05-23,1985,5,23,11.158
1985-05-24,1985,5,24,0
1985-05-25,1985,5,25,4.885
1985-05-26,1985,5,26,0.408
1985-05-27,1985,5,27,11.093
1985-05-28,1985,5,28,0
1985-05-29,1985,5,29,3.695
1985-05-30,1985,5,30,0.757
1985-05-31,1985,5,31,1.156
1985-06-01,1985,6,1,0
1985-06-02,1985,6,2,0
1985-06-03,1985,6,3,2.039
1985-06-04,1985,6,4,0
1985-06-05,1985,6,5,0
1985-06-06,1985,6,6,0.008
1985-06-07,1985,6,7,0.004
1985-06-08,1985,6,8,0.003
1985-06-09,1985,6,9,0.001
1985-06-10,1985,6,10,0
1985-06-11,1985,6,11,2.482
1985-06-12,1985,6,12,0
1985-06-13,1985,6,13,0.032
1985-06-14,1985,6,14,0.932
1985-06-15,1985,6,15,0
1985-06-16,1985,6,16,0
1985-06-17,1985,6,17,0
1985-06-18,1985,6,18,4.274
1985-06-19,1985,6,19,4.935
1985-06-20,1985,6,20,1.812
1985-06-21,1985,6,21,0.226
1985-06-22,1985,6,22,17.052
1985-06-23,1985,6,23,7.172
1985-06-24,1985,6,24,0
1985-06-25,1985,6,25,0
1985-06-26,1985,6,26,0.044
1985-06-27,1985,6,27,0
1985-06-28,1985,6,28,0.18
1985-06-29,1985,6,29,0.271
1985-06-30,1985,6,30,0.15
1985-07-01,1985,7,1,0
1985-07-02,1985,7,2,0
1985-07-03,1985,7,3,0
1985-07-04,1985,7,4,0.319
1985-07-05,1985,7,5,3.108
1985-07-06,1985,7,6,5.837
1985-07-07,1985,7,7,0.003
1985-07-08,1985,7,8,0
1985-07-09,1985,7,9,0
1985-07-10,1985,7,10,0.967
1985-07-11,1985,7,11,10.793
1985-07-12,1985,7,12,0.456
1985-07-13,1985,7,13,0.391
1985-07-14,1985,7,14,0
1985-07-15,1985,7,15,0
1985-07-16,1985,7,16,0
1985-07-17,1985,7,17,0
1985-07-18,1985,7,18,0.059
1985-07-19,1985,7,19,0
1985-07-20,1985,7,20,0.635
1985-07-21,1985,7,21,1.519
1985-07-22,1985,7,22,3.555
1985-07-23,1985,7,23,0
1985-07-24,1985,7,24,0
1985-07-25,1985,7,25,0
1985-07-26,1985,7,26,0.06
1985-07-27,1985,7,27,0.049
1985-07-28,1985,7,28,0.082
1985-07-29,1985,7,29,0.222
1985-07-30,1985,7,30,0.022
1985-07-31,1985,7,31,6.305
1985-08-01,1985,8,1,0
1985-08-02,1985,8,2,20.732
1985-08-03,1985,8,3,0.129
1985-08-04,1985,8,4,0
1985-08-05,1985,8,5,0.531
1985-08-06,1985,8,6,0
1985-08-07,1985,8,7,0
1985-08-08,1985,8,8,0
1985-08-09,1985,8,9,0
1985-08-10,1985,8,10,1.102
1985-08-11,1985,8,11,0
1985-08-12,1985,8,12,0
1985-08-13,1985,8,13,4.996
1985-08-14,1985,8,14,3.402
1985-08-15,1985,8,15,0
1985-08-16,1985,8,16,0.219
1985-08-17,1985,8,17,0.163
1985-08-18,1985,8,18,0.569
1985-08-19,1985,8,19,0
1985-08-20,1985,8,20,4.741
1985-08-21,1985,8,21,0
1985-08-22,1985,8,22,0
1985-08-23,1985,8,23,0
1985-08-24,1985,8,24,0
1985-08-25,1985,8,25,0
1985-08-26,1985,8,26,12.195
1985-08-27,1985,8,27,12.109
1985-08-28,1985,8,28,0
1985-08-29,1985,8,29,2.012
1985-08-30,1985,8,30,0
1985-08-31,1985,8,31,2.088
1985-09-01,1985,9,1,0.014
1985-09-02,1985,9,2,0.008
1985-09-03,1985,9,3,0.271
1985-09-04,1985,9,4,0.034
1985-09-05,1985,9,5,6.526
1985-09-06,1985,9,6,8.286
1985-09-07,1985,9,7,10.657
1985-09-08,1985,9,8,9.678
1985-09-09,1985,9,9,0
1985-09-10,1985,9,10,0
1985-09-11,1985,9,11,0
1985-09-12,1985,9,12,0
1985-09-13,1985,9,13,0
1985-09-14,1985,9,14,0
1985-09-15,1985,9,15,0
1985-09-16,1985,9,16,0
1985-09-17,1985,9,17,0
1985-09-18,1985,9,18,0
1985-09-19,1985,9,19,6.971
1985-09-20,1985,9,20,2.864
1985-09-21,1985,9,21,0.116
1985-09-22,1985,9,22,0
1985-09-23,1985,9,23,0.019
1985-09-24,1985,9,24,4.266
1985-09-25,1985,9,25,0.002
1985-09-26,1985,9,26,1.504
1985-09-27,1985,9,27,0.279
1985-09-28,1985,9,28,3.523
1985-09-29,1985,9,29,0
1985-09-30,1985,9,30,0
1985-10-01,1985,10,1,0.002
1985-10-02,1985,10,2,0.004
1985-10-03,1985,10,3,1.142
1985-10-04,1985,10,4,0
1985-10-05,1985,10,5,0.001
1985-10-06,1985,10,6,0
1985-10-07,1985,10,7,0
1985-10-08,1985,10,8,0.88
1985-10-09,1985,10,9,0
1985-10-10,1985,10,10,8.202
1985-10-11,1985,10,11,0
1985-10-12,1985,10,12,0.818
1985-10-13,1985,10,13,0.38
1985-10-14,1985,10,14,0
1985-10-15,1985,10,15,0
1985-10-16,1985,10,16,0
1985-10-17,1985,10,17,0
1985-10-18,1985,10,18,0.194
1985-10-19,1985,10,19,0
1985-10-20,1985,10,20,0.02
1985-10-21,1985,10,21,0.833
1985-10-22,1985,10,22,0
1985-10-23,1985,10,23,0
1985-10-24,1985,10,24,0.109
1985-10-25,1985,10,25,0
1985-10-26,1985,10,26,1.147
1985-10-27,1985,10,27,0
1985-10-28,1985,10,28,0.203
1985-10-29,1985,10,29,0.667
1985-10-30,1985,10,30,0
1985-10-31,1985,10,31,0
1985-11-01,1985,11,1,0
1985-11-02,1985,11,2,0
1985-11-03,1985,11,3,0.03
1985-11-04,1985,11,4,0
1985-11-05,1985,11,5,6.235
1985-11-06,1985,11,6,0
1985-11-07,1985,11,7,4.211
1985-11-08,1985,11,8,11.727
1985-11-09,1985,11,9,0.187
1985-11-10,1985,11,10,0
1985-11-11,1985,11,11,0.274
1985-11-12,1985,11,12,0
1985-11-13,1985,11,13,0
1985-11-14,1985,11,14,0.047
1985-11-15,1985,11,15,0.183
1985-11-16,1985,11,16,0.025
1985-11-17,1985,11,17,0
1985-11-18,1985,11,18,0
1985-11-19,1985,11,19,0
1985-11-20,1985,11,20,0
1985-11-21,1985,11,21,0
1985-11-22,1985,11,22,0
1985-11-23,1985,11,23,0
1985-11-24,1985,11,24,0
1985-11-25,1985,11,25,0
1985-11-26,1985,11,26,0
1985-11-27,1985,11,27,0
1985-11-28,1985,11,28,0.002
1985-11-29,1985,11,29,0
1985-11-30,1985,11,30,0
1985-12-01,1985,12,1,0
1985-12-02,1985,12,2,0
1985-12-03,1985,12,3,0
1985-12-04,1985,12,4,0.044
1985-12-05,1985,12,5,2.813
1985-12-06,1985,12,6,2.732
1985-12-07,1985,12,7,0.038
1985-12-08,1985,12,8,0.78
1985-12-09,1985,12,9,0
1985-12-10,1985,12,10,0
1985-12-11,1985,12,11,0
1985-12-12,1985,12,12,0
1985-12-13,1985,12,13,1.327
1985-12-14,1985,12,14,0
1985-12-15,1985,12,15,1.958
1985-12-16,1985,12,16,0
1985-12-17,1985,12,17,18.606
1985-12-18,1985,12,18,0.335
1985-12-19,1985,12,19,0.308
1985-12-20,1985,12,20,2.676
1985-12-21,1985,12,21,2.502
1985-12-22,1985,12,22,0
1985-12-23,1985,12,23,0
1985-12-24,1985,12,24,0
1985-12-25,1985,12,25,10.469
1985-12-26,1985,12,26,0
1985-12-27,1985,12,27,0
1985-12-28,1985,12,28,0
1985-12-29,1985,12,29,3.679
1985-12-30,1985,12,30,0.081
1985-12-31,1985,12,31,0
1986-01-01,1986,1,1,0
1986-01-02,1986,1,2,0.7
1986-01-03,1986,1,3,0
1986-01-04,1986,1,4,2.036
1986-01-05,1986,1,5,0
1986-01-06,1986,1,6,0.782
1986-01-07,1986,1,7,0
1986-01-08,1986,1,8,0.71
1986-01-09,1986,1,9,0.324
1986-01-10,1986,1,10,0.52
1986-01-11,1986,1,11,0.428
1986-01-12,1986,1,12,0.048
1986-01-13,1986,1,13,0
1986-01-14,1986,1,14,1.268
1986-01-15,1986,1,15,2.126
1986-01-16,1986,1,16,0
1986-01-17,1986,1,17,0
1986-01-18,1986,1,18,0.228
1986-01-19,1986,1,19,6.04
1986-01-20,1986,1,20,1.085
1986-01-21,1986,1,21,2.418
1986-01-22,1986,1,22,18.51
1986-01-23,1986,1,23,2.315
1986-01-24,1986,1,24,1.42
1986-01-25,1986,1,25,4.694
1986-01-26,1986,1,26,3.956
1986-01-27,1986,1,27,0
1986-01-28,1986,1,28,5.573
1986-01-29,1986,1,29,0
1986-01-30,1986,1,30,0.036
1986-01-31,1986,1,31,0
1986-02-01,1986,2,1,0
1986-02-02,1986,2,2,0.104
1986-02-03,1986,2,3,0.986
1986-02-04,1986,2,4,0
1986-02-05,1986,2,5,0
1986-02-06,1986,2,6,5.103
1986-02-07,1986,2,7,0.009
1986-02-08,1986,2,8,0
1986-02-09,1986,2,9,0
1986-02-10,1986,2,10,0
1986-02-11,1986,2,11,10.479
1986-02-12,1986,2,12,0.016
1986-02-13,1986,2,13,0
1986-02-14,1986,2,14,0
1986-02-15,1986,2,15,0
1986-02-16,1986,2,16,0
1986-02-17,1986,2,17,0
1986-02-18,1986,2,18,0
1986-02-19,1986,2,19,0
1986-02-20,1986,2,20,0
1986-02-21,1986,2,21,0
1986-02-22,1986,2,22,0
1986-02-23,1986,2,23,0.013
1986-02-24,1986,2,24,0.165
1986-02-25,1986,2,25,0
1986-02-26,1986,2,26,0.05
1986-02-27,1986,2,27,0
1986-02-28,1986,2,28,0
1986-03-01,1986,3,1,0.026
1986-03-02,1986,3,2,0
1986-03-03,1986,3,3,0
1986-03-04,1986,3,4,0
1986-03-05,1986,3,5,0
1986-03-06,1986,3,6,15.199
1986-03-07,1986,3,7,0
1986-03-08,1986,3,8,0
1986-03-09,1986,3,9,3.958
1986-03-10,1986,3,10,0
1986-03-11,1986,3,11,0.032
1986-03-12,1986,3,12,0.233
1986-03-13,1986,3,13,0.899
1986-03-14,1986,3,14,1.382
1986-03-15,1986,3,15,0
1986-03-16,1986,3,16,0.54
1986-03-17,1986,3,17,1.174
1986-03-18,1986,3,18,0
1986-03-19,1986,3,19,0
1986-03-20,1986,3,20,0.327
1986-03-21,1986,3,21,0
1986-03-22,1986,3,22,10.703
1986-03-23,1986,3,23,0.559
1986-03-24,1986,3,24,0
1986-03-25,1986,3,25,0.076
1986-03-26,1986,3,26,0
1986-03-27,1986,3,27,0
1986-03-28,1986,3,28,0
1986-03-29,1986,3,29,0
1986-03-30,1986,3,30,0
1986-03-31,1986,3,31,0
1986-04-01,1986,4,1,0
1986-04-02,1986,4,2,0
1986-04-03,1986,4,3,2.371
1986-04-04,1986,4,4,0
1986-04-05,1986,4,5,0
1986-04-06,1986,4,6,0
1986-04-07,1986,4,7,0
1986-04-08,1986,4,8,0
1986-04-09,1986,4,9,0
1986-04-10,1986,4,10,0
1986-04-11,1986,4,11,0
1986-04-12,1986,4,12,0
1986-04-13,1986,4,13,0
1986-04-14,1986,4,14,1.645
1986-04-15,1986,4,15,12.747
1986-04-16,1986,4,16,0.066
1986-04-17,1986,4,17,0
1986-04-18,1986,4,18,0
1986-04-19,1986,4,19,24.362
1986-04-20,1986,4,20,13.434
1986-04-21,1986,4,21,0
1986-04-22,1986,4,22,0
1986-04-23,1986,4,23,0
1986-04-24,1986,4,24,0
1986-04-25,1986,4,25,2.308
1986-04-26,1986,4,26,0
1986-04-27,1986,4,27,0
1986-04-28,1986,4,28,1.105
1986-04-29,1986,4,29,2.979
1986-04-30,1986,4,30,0
1986-05-01,1986,5,1,4.31
1986-05-02,1986,5,2,0.083
1986-05-03,1986,5,3,0.007
1986-05-04,1986,5,4,0.11
1986-05-05,1986,5,5,0.017
1986-05-06,1986,5,6,0
1986-05-07,1986,5,7,0
1986-05-08,1986,5,8,0
1986-05-09,1986,5,9,0
