"date","year","month","day","11312001"
1988-12-23,1988,12,23,0
1988-12-24,1988,12,24,11.99
1988-12-25,1988,12,25,0
1988-12-26,1988,12,26,0.811
1988-12-27,1988,12,27,0
1988-12-28,1988,12,28,0
1988-12-29,1988,12,29,0
1988-12-30,1988,12,30,2.541
1988-12-31,1988,12,31,10.528
1989-01-01,1989,1,1,0
1989-01-02,1989,1,2,0.223
1989-01-03,1989,1,3,0
1989-01-04,1989,1,4,0
1989-01-05,1989,1,5,0
1989-01-06,1989,1,6,0
1989-01-07,1989,1,7,0
1989-01-08,1989,1,8,0
1989-01-09,1989,1,9,0
1989-01-10,1989,1,10,0
1989-01-11,1989,1,11,0
1989-01-12,1989,1,12,0
1989-01-13,1989,1,13,0
1989-01-14,1989,1,14,0
1989-01-15,1989,1,15,0
1989-01-16,1989,1,16,2.476
1989-01-17,1989,1,17,0
1989-01-18,1989,1,18,0
1989-01-19,1989,1,19,0
1989-01-20,1989,1,20,9.961
1989-01-21,1989,1,21,0.223
1989-01-22,1989,1,22,0.694
1989-01-23,1989,1,23,0
1989-01-24,1989,1,24,0
1989-01-25,1989,1,25,0
1989-01-26,1989,1,26,0.162
1989-01-27,1989,1,27,6.064
1989-01-28,1989,1,28,0
1989-01-29,1989,1,29,4.935
1989-01-30,1989,1,30,0.449
1989-01-31,1989,1,31,0
1989-02-01,1989,2,1,0
1989-02-02,1989,2,2,0.744
1989-02-03,1989,2,3,0
1989-02-04,1989,2,4,0
1989-02-05,1989,2,5,0
1989-02-06,1989,2,6,0
1989-02-07,1989,2,7,0
1989-02-08,1989,2,8,0
1989-02-09,1989,2,9,0
1989-02-10,1989,2,10,0
1989-02-11,1989,2,11,0
1989-02-12,1989,2,12,0
1989-02-13,1989,2,13,0
1989-02-14,1989,2,14,0
1989-02-15,1989,2,15,0.502
1989-02-16,1989,2,16,0
1989-02-17,1989,2,17,0.803
1989-02-18,1989,2,18,0
1989-02-19,1989,2,19,0
1989-02-20,1989,2,20,0
1989-02-21,1989,2,21,0
1989-02-22,1989,2,22,1.347
1989-02-23,1989,2,23,0
1989-02-24,1989,2,24,0
1989-02-25,1989,2,25,0
1989-02-26,1989,2,26,0
1989-02-27,1989,2,27,0
1989-02-28,1989,2,28,0
1989-03-01,1989,3,1,0
1989-03-02,1989,3,2,0
1989-03-03,1989,3,3,0.017
1989-03-04,1989,3,4,0
1989-03-05,1989,3,5,0
1989-03-06,1989,3,6,0
1989-03-07,1989,3,7,0
1989-03-08,1989,3,8,0
1989-03-09,1989,3,9,0
1989-03-10,1989,3,10,0
1989-03-11,1989,3,11,0
1989-03-12,1989,3,12,0
1989-03-13,1989,3,13,0
1989-03-14,1989,3,14,0
1989-03-15,1989,3,15,0
1989-03-16,1989,3,16,0
1989-03-17,1989,3,17,0
1989-03-18,1989,3,18,0
1989-03-19,1989,3,19,0
1989-03-20,1989,3,20,0
1989-03-21,1989,3,21,14.106
1989-03-22,1989,3,22,0
1989-03-23,1989,3,23,0
1989-03-24,1989,3,24,0
1989-03-25,1989,3,25,0
1989-03-26,1989,3,26,0
1989-03-27,1989,3,27,7.632
1989-03-28,1989,3,28,0
1989-03-29,1989,3,29,0
1989-03-30,1989,3,30,0
1989-03-31,1989,3,31,0
1989-04-01,1989,4,1,0.001
1989-04-02,1989,4,2,0.503
1989-04-03,1989,4,3,5.131
1989-04-04,1989,4,4,0.013
1989-04-05,1989,4,5,0.002
1989-04-06,1989,4,6,0.109
1989-04-07,1989,4,7,1.755
1989-04-08,1989,4,8,0.962
1989-04-09,1989,4,9,0
1989-04-10,1989,4,10,0.016
1989-04-11,1989,4,11,3.821
1989-04-12,1989,4,12,0.116
1989-04-13,1989,4,13,0.021
1989-04-14,1989,4,14,0
1989-04-15,1989,4,15,0
1989-04-16,1989,4,16,0
1989-04-17,1989,4,17,3.213
1989-04-18,1989,4,18,0
1989-04-19,1989,4,19,1.975
1989-04-20,1989,4,20,0
1989-04-21,1989,4,21,0
1989-04-22,1989,4,22,0
1989-04-23,1989,4,23,0
1989-04-24,1989,4,24,0
1989-04-25,1989,4,25,2.821
1989-04-26,1989,4,26,0.038
1989-04-27,1989,4,27,0
1989-04-28,1989,4,28,0
1989-04-29,1989,4,29,0.001
1989-04-30,1989,4,30,0
1989-05-01,1989,5,1,0
1989-05-02,1989,5,2,0
1989-05-03,1989,5,3,0
1989-05-04,1989,5,4,0
1989-05-05,1989,5,5,0
1989-05-06,1989,5,6,0
1989-05-07,1989,5,7,0
1989-05-08,1989,5,8,0
1989-05-09,1989,5,9,0
1989-05-10,1989,5,10,0.005
1989-05-11,1989,5,11,0
1989-05-12,1989,5,12,3.824
1989-05-13,1989,5,13,3.407
1989-05-14,1989,5,14,0.096
1989-05-15,1989,5,15,0
1989-05-16,1989,5,16,0
1989-05-17,1989,5,17,0
1989-05-18,1989,5,18,0
1989-05-19,1989,5,19,0
1989-05-20,1989,5,20,2.255
1989-05-21,1989,5,21,0.004
1989-05-22,1989,5,22,0
1989-05-23,1989,5,23,0
1989-05-24,1989,5,24,0
1989-05-25,1989,5,25,0
1989-05-26,1989,5,26,0.592
1989-05-27,1989,5,27,0
1989-05-28,1989,5,28,0
1989-05-29,1989,5,29,0
1989-05-30,1989,5,30,0
1989-05-31,1989,5,31,0
1989-06-01,1989,6,1,0.024
1989-06-02,1989,6,2,0.15
1989-06-03,1989,6,3,0.027
1989-06-04,1989,6,4,0.008
1989-06-05,1989,6,5,1.9
1989-06-06,1989,6,6,1.641
1989-06-07,1989,6,7,0.015
1989-06-08,1989,6,8,0
1989-06-09,1989,6,9,0
1989-06-10,1989,6,10,0
1989-06-11,1989,6,11,0.43
1989-06-12,1989,6,12,0.943
1989-06-13,1989,6,13,0
1989-06-14,1989,6,14,0.207
1989-06-15,1989,6,15,0
1989-06-16,1989,6,16,0
1989-06-17,1989,6,17,0
1989-06-18,1989,6,18,0.242
1989-06-19,1989,6,19,0
1989-06-20,1989,6,20,0.022
1989-06-21,1989,6,21,0
1989-06-22,1989,6,22,0.068
1989-06-23,1989,6,23,0
1989-06-24,1989,6,24,0
1989-06-25,1989,6,25,0.534
1989-06-26,1989,6,26,0.531
1989-06-27,1989,6,27,0.623
1989-06-28,1989,6,28,0.073
1989-06-29,1989,6,29,0.731
1989-06-30,1989,6,30,0
1989-07-01,1989,7,1,0
1989-07-02,1989,7,2,0.469
1989-07-03,1989,7,3,0
1989-07-04,1989,7,4,0
1989-07-05,1989,7,5,0
1989-07-06,1989,7,6,0
1989-07-07,1989,7,7,0
1989-07-08,1989,7,8,0
1989-07-09,1989,7,9,0
1989-07-10,1989,7,10,0
1989-07-11,1989,7,11,0.427
1989-07-12,1989,7,12,0.315
1989-07-13,1989,7,13,0.253
1989-07-14,1989,7,14,0
1989-07-15,1989,7,15,0.592
1989-07-16,1989,7,16,0
1989-07-17,1989,7,17,0.632
1989-07-18,1989,7,18,0
1989-07-19,1989,7,19,0
1989-07-20,1989,7,20,0.279
1989-07-21,1989,7,21,0.502
1989-07-22,1989,7,22,0.01
1989-07-23,1989,7,23,0.043
1989-07-24,1989,7,24,0.008
1989-07-25,1989,7,25,0.299
1989-07-26,1989,7,26,0.518
1989-07-27,1989,7,27,0.187
1989-07-28,1989,7,28,1.222
1989-07-29,1989,7,29,0.089
1989-07-30,1989,7,30,1.369
1989-07-31,1989,7,31,2.538
1989-08-01,1989,8,1,0
1989-08-02,1989,8,2,1.498
1989-08-03,1989,8,3,0
1989-08-04,1989,8,4,9.724
1989-08-05,1989,8,5,0
1989-08-06,1989,8,6,11.938
1989-08-07,1989,8,7,0
1989-08-08,1989,8,8,0
1989-08-09,1989,8,9,0
1989-08-10,1989,8,10,0
1989-08-11,1989,8,11,5.985
1989-08-12,1989,8,12,8.305
1989-08-13,1989,8,13,15.195
1989-08-14,1989,8,14,2.787
1989-08-15,1989,8,15,4.584
1989-08-16,1989,8,16,17.948
1989-08-17,1989,8,17,1.099
1989-08-18,1989,8,18,0
1989-08-19,1989,8,19,0
1989-08-20,1989,8,20,0
1989-08-21,1989,8,21,0
1989-08-22,1989,8,22,3.156
1989-08-23,1989,8,23,0.936
1989-08-24,1989,8,24,0
1989-08-25,1989,8,25,4.128
1989-08-26,1989,8,26,0
1989-08-27,1989,8,27,9.531
1989-08-28,1989,8,28,0
1989-08-29,1989,8,29,0
1989-08-30,1989,8,30,0.001
1989-08-31,1989,8,31,6.591
1989-09-01,1989,9,1,2.05
1989-09-02,1989,9,2,0.276
1989-09-03,1989,9,3,1.752
1989-09-04,1989,9,4,1.562
1989-09-05,1989,9,5,0.417
1989-09-06,1989,9,6,0.088
1989-09-07,1989,9,7,0.066
1989-09-08,1989,9,8,0
1989-09-09,1989,9,9,0
1989-09-10,1989,9,10,0.017
1989-09-11,1989,9,11,0
1989-09-12,1989,9,12,0
1989-09-13,1989,9,13,0
1989-09-14,1989,9,14,0
1989-09-15,1989,9,15,0
1989-09-16,1989,9,16,0
1989-09-17,1989,9,17,0
1989-09-18,1989,9,18,0
1989-09-19,1989,9,19,0
1989-09-20,1989,9,20,0
1989-09-21,1989,9,21,0.001
1989-09-22,1989,9,22,0.248
1989-09-23,1989,9,23,0
1989-09-24,1989,9,24,0
1989-09-25,1989,9,25,0
1989-09-26,1989,9,26,0
1989-09-27,1989,9,27,0
1989-09-28,1989,9,28,0
1989-09-29,1989,9,29,0
1989-09-30,1989,9,30,0
1989-10-01,1989,10,1,0
1989-10-02,1989,10,2,0
1989-10-03,1989,10,3,1.362
1989-10-04,1989,10,4,0
1989-10-05,1989,10,5,0
1989-10-06,1989,10,6,0
1989-10-07,1989,10,7,0
1989-10-08,1989,10,8,0
1989-10-09,1989,10,9,0
1989-10-10,1989,10,10,0
1989-10-11,1989,10,11,0
1989-10-12,1989,10,12,0
1989-10-13,1989,10,13,0
1989-10-14,1989,10,14,0
1989-10-15,1989,10,15,0
1989-10-16,1989,10,16,0
1989-10-17,1989,10,17,0
1989-10-18,1989,10,18,0
1989-10-19,1989,10,19,0
1989-10-20,1989,10,20,0
1989-10-21,1989,10,21,0
1989-10-22,1989,10,22,0
1989-10-23,1989,10,23,1.218
1989-10-24,1989,10,24,1.233
1989-10-25,1989,10,25,0
1989-10-26,1989,10,26,0.277
1989-10-27,1989,10,27,2.975
1989-10-28,1989,10,28,0.031
1989-10-29,1989,10,29,0
1989-10-30,1989,10,30,0
1989-10-31,1989,10,31,0
1989-11-01,1989,11,1,0
1989-11-02,1989,11,2,0
1989-11-03,1989,11,3,0
1989-11-04,1989,11,4,0
1989-11-05,1989,11,5,3.424
1989-11-06,1989,11,6,0
1989-11-07,1989,11,7,10.256
1989-11-08,1989,11,8,1.447
1989-11-09,1989,11,9,0
1989-11-10,1989,11,10,0
1989-11-11,1989,11,11,0
1989-11-12,1989,11,12,0
1989-11-13,1989,11,13,0
1989-11-14,1989,11,14,0
1989-11-15,1989,11,15,0
1989-11-16,1989,11,16,0
1989-11-17,1989,11,17,0
1989-11-18,1989,11,18,0
1989-11-19,1989,11,19,0
1989-11-20,1989,11,20,0
1989-11-21,1989,11,21,0
1989-11-22,1989,11,22,0
1989-11-23,1989,11,23,0
1989-11-24,1989,11,24,0.004
1989-11-25,1989,11,25,0
1989-11-26,1989,11,26,0
1989-11-27,1989,11,27,0.001
1989-11-28,1989,11,28,0.001
1989-11-29,1989,11,29,1.039
1989-11-30,1989,11,30,5.815
1989-12-01,1989,12,1,4.978
1989-12-02,1989,12,2,0.003
1989-12-03,1989,12,3,5.549
1989-12-04,1989,12,4,0.013
1989-12-05,1989,12,5,0.001
1989-12-06,1989,12,6,0
1989-12-07,1989,12,7,18.896
1989-12-08,1989,12,8,23.419
1989-12-09,1989,12,9,0
1989-12-10,1989,12,10,6.984
1989-12-11,1989,12,11,13.47
1989-12-12,1989,12,12,0
1989-12-13,1989,12,13,0
1989-12-14,1989,12,14,0
1989-12-15,1989,12,15,5.871
1989-12-16,1989,12,16,0
1989-12-17,1989,12,17,0
1989-12-18,1989,12,18,0.007
1989-12-19,1989,12,19,0.202
1989-12-20,1989,12,20,2.287
1989-12-21,1989,12,21,0.001
1989-12-22,1989,12,22,4.34
1989-12-23,1989,12,23,8.624
1989-12-24,1989,12,24,15.241
1989-12-25,1989,12,25,7.963
1989-12-26,1989,12,26,0
1989-12-27,1989,12,27,0.032
1989-12-28,1989,12,28,0
1989-12-29,1989,12,29,8.152
1989-12-30,1989,12,30,0
1989-12-31,1989,12,31,0
1990-01-01,1990,1,1,0.001
1990-01-02,1990,1,2,0.001
1990-01-03,1990,1,3,0.001
1990-01-04,1990,1,4,0.002
1990-01-05,1990,1,5,0.001
1990-01-06,1990,1,6,0
1990-01-07,1990,1,7,0
1990-01-08,1990,1,8,0
1990-01-09,1990,1,9,0
1990-01-10,1990,1,10,0
1990-01-11,1990,1,11,0
1990-01-12,1990,1,12,0
1990-01-13,1990,1,13,0.075
1990-01-14,1990,1,14,0
1990-01-15,1990,1,15,3.743
1990-01-16,1990,1,16,0
1990-01-17,1990,1,17,0
1990-01-18,1990,1,18,0
1990-01-19,1990,1,19,0
1990-01-20,1990,1,20,3.009
1990-01-21,1990,1,21,0
1990-01-22,1990,1,22,0
1990-01-23,1990,1,23,0
1990-01-24,1990,1,24,0
1990-01-25,1990,1,25,12.393
1990-01-26,1990,1,26,11.069
1990-01-27,1990,1,27,0
1990-01-28,1990,1,28,0
1990-01-29,1990,1,29,0
1990-01-30,1990,1,30,0
1990-01-31,1990,1,31,0
1990-02-01,1990,2,1,0.001
1990-02-02,1990,2,2,0
1990-02-03,1990,2,3,0
1990-02-04,1990,2,4,1.394
1990-02-05,1990,2,5,1.183
1990-02-06,1990,2,6,0
1990-02-07,1990,2,7,0
1990-02-08,1990,2,8,0
1990-02-09,1990,2,9,0
1990-02-10,1990,2,10,0
1990-02-11,1990,2,11,0
1990-02-12,1990,2,12,0
1990-02-13,1990,2,13,0
1990-02-14,1990,2,14,0
1990-02-15,1990,2,15,0
1990-02-16,1990,2,16,0
1990-02-17,1990,2,17,0
1990-02-18,1990,2,18,0
1990-02-19,1990,2,19,0
1990-02-20,1990,2,20,0.582
1990-02-21,1990,2,21,0.028
1990-02-22,1990,2,22,0
1990-02-23,1990,2,23,0
1990-02-24,1990,2,24,0
1990-02-25,1990,2,25,0
1990-02-26,1990,2,26,0
1990-02-27,1990,2,27,0
1990-02-28,1990,2,28,0
1990-03-01,1990,3,1,0
1990-03-02,1990,3,2,0
1990-03-03,1990,3,3,0
1990-03-04,1990,3,4,0
1990-03-05,1990,3,5,0
1990-03-06,1990,3,6,0
1990-03-07,1990,3,7,0
1990-03-08,1990,3,8,0
1990-03-09,1990,3,9,0
1990-03-10,1990,3,10,0
1990-03-11,1990,3,11,0
1990-03-12,1990,3,12,0
1990-03-13,1990,3,13,0
1990-03-14,1990,3,14,0
1990-03-15,1990,3,15,0
1990-03-16,1990,3,16,0
1990-03-17,1990,3,17,0
1990-03-18,1990,3,18,0
1990-03-19,1990,3,19,0
1990-03-20,1990,3,20,0
1990-03-21,1990,3,21,0
1990-03-22,1990,3,22,0
1990-03-23,1990,3,23,0
1990-03-24,1990,3,24,0
1990-03-25,1990,3,25,0.643
1990-03-26,1990,3,26,0
1990-03-27,1990,3,27,8.065
1990-03-28,1990,3,28,17.02
1990-03-29,1990,3,29,0.242
1990-03-30,1990,3,30,0
1990-03-31,1990,3,31,0
1990-04-01,1990,4,1,0.014
1990-04-02,1990,4,2,0.006
1990-04-03,1990,4,3,0.086
1990-04-04,1990,4,4,0.139
1990-04-05,1990,4,5,0.006
1990-04-06,1990,4,6,0
1990-04-07,1990,4,7,0
1990-04-08,1990,4,8,4.518
1990-04-09,1990,4,9,0
1990-04-10,1990,4,10,0
1990-04-11,1990,4,11,0
1990-04-12,1990,4,12,0
1990-04-13,1990,4,13,1.876
1990-04-14,1990,4,14,0.067
1990-04-15,1990,4,15,0
1990-04-16,1990,4,16,0
1990-04-17,1990,4,17,0
1990-04-18,1990,4,18,0
1990-04-19,1990,4,19,0
1990-04-20,1990,4,20,0
1990-04-21,1990,4,21,0.006
1990-04-22,1990,4,22,0
1990-04-23,1990,4,23,0
1990-04-24,1990,4,24,0.994
1990-04-25,1990,4,25,0.609
1990-04-26,1990,4,26,3.764
1990-04-27,1990,4,27,2.811
1990-04-28,1990,4,28,1.949
1990-04-29,1990,4,29,0.13
1990-04-30,1990,4,30,0
1990-05-01,1990,5,1,0.055
1990-05-02,1990,5,2,0
1990-05-03,1990,5,3,0.433
1990-05-04,1990,5,4,0
1990-05-05,1990,5,5,0.596
1990-05-06,1990,5,6,0
1990-05-07,1990,5,7,1.073
1990-05-08,1990,5,8,5.577
1990-05-09,1990,5,9,0
1990-05-10,1990,5,10,0
1990-05-11,1990,5,11,3.667
1990-05-12,1990,5,12,0
1990-05-13,1990,5,13,0.379
1990-05-14,1990,5,14,0
1990-05-15,1990,5,15,0
1990-05-16,1990,5,16,0
1990-05-17,1990,5,17,0
1990-05-18,1990,5,18,9.762
1990-05-19,1990,5,19,0.494
1990-05-20,1990,5,20,0
1990-05-21,1990,5,21,0
1990-05-22,1990,5,22,3.347
1990-05-23,1990,5,23,3.453
1990-05-24,1990,5,24,0
1990-05-25,1990,5,25,0
1990-05-26,1990,5,26,0.359
1990-05-27,1990,5,27,0
1990-05-28,1990,5,28,0
1990-05-29,1990,5,29,0
1990-05-30,1990,5,30,0.96
1990-05-31,1990,5,31,4.457
1990-06-01,1990,6,1,0.546
1990-06-02,1990,6,2,0.103
1990-06-03,1990,6,3,0.047
1990-06-04,1990,6,4,0.504
1990-06-05,1990,6,5,0.369
1990-06-06,1990,6,6,0.036
1990-06-07,1990,6,7,1.381
1990-06-08,1990,6,8,0.01
1990-06-09,1990,6,9,0.006
1990-06-10,1990,6,10,0.002
1990-06-11,1990,6,11,0
1990-06-12,1990,6,12,0.951
1990-06-13,1990,6,13,0
1990-06-14,1990,6,14,0
1990-06-15,1990,6,15,0.013
1990-06-16,1990,6,16,0
1990-06-17,1990,6,17,0
1990-06-18,1990,6,18,0
1990-06-19,1990,6,19,0
1990-06-20,1990,6,20,3.666
1990-06-21,1990,6,21,0
1990-06-22,1990,6,22,0
1990-06-23,1990,6,23,0
1990-06-24,1990,6,24,0
1990-06-25,1990,6,25,3.627
1990-06-26,1990,6,26,0.309
1990-06-27,1990,6,27,0
1990-06-28,1990,6,28,0
1990-06-29,1990,6,29,0
1990-06-30,1990,6,30,0
1990-07-01,1990,7,1,0.639
1990-07-02,1990,7,2,0.338
1990-07-03,1990,7,3,0
1990-07-04,1990,7,4,0.002
1990-07-05,1990,7,5,0
1990-07-06,1990,7,6,0
1990-07-07,1990,7,7,0
1990-07-08,1990,7,8,0
1990-07-09,1990,7,9,0
1990-07-10,1990,7,10,0.612
1990-07-11,1990,7,11,2.506
1990-07-12,1990,7,12,0.496
1990-07-13,1990,7,13,0.784
1990-07-14,1990,7,14,0.61
1990-07-15,1990,7,15,0
1990-07-16,1990,7,16,0
1990-07-17,1990,7,17,0
1990-07-18,1990,7,18,0
1990-07-19,1990,7,19,0
1990-07-20,1990,7,20,0
1990-07-21,1990,7,21,0
1990-07-22,1990,7,22,0.021
1990-07-23,1990,7,23,0.683
1990-07-24,1990,7,24,0.021
1990-07-25,1990,7,25,0.047
1990-07-26,1990,7,26,0.123
1990-07-27,1990,7,27,0.847
1990-07-28,1990,7,28,0.058
1990-07-29,1990,7,29,0.001
1990-07-30,1990,7,30,0.041
1990-07-31,1990,7,31,3.669
1990-08-01,1990,8,1,0
1990-08-02,1990,8,2,0
1990-08-03,1990,8,3,17.122
1990-08-04,1990,8,4,10.411
1990-08-05,1990,8,5,3.588
1990-08-06,1990,8,6,0
1990-08-07,1990,8,7,0
1990-08-08,1990,8,8,0.805
1990-08-09,1990,8,9,0
1990-08-10,1990,8,10,0
1990-08-11,1990,8,11,0
1990-08-12,1990,8,12,0
1990-08-13,1990,8,13,1.82
1990-08-14,1990,8,14,0.074
1990-08-15,1990,8,15,0
1990-08-16,1990,8,16,0
1990-08-17,1990,8,17,0
1990-08-18,1990,8,18,8.563
1990-08-19,1990,8,19,0
1990-08-20,1990,8,20,0
1990-08-21,1990,8,21,0
1990-08-22,1990,8,22,0
1990-08-23,1990,8,23,0
1990-08-24,1990,8,24,0.004
1990-08-25,1990,8,25,5.824
1990-08-26,1990,8,26,0
1990-08-27,1990,8,27,0
1990-08-28,1990,8,28,7.352
1990-08-29,1990,8,29,7.982
1990-08-30,1990,8,30,0.602
1990-08-31,1990,8,31,0
1990-09-01,1990,9,1,0
1990-09-02,1990,9,2,0
1990-09-03,1990,9,3,0.506
1990-09-04,1990,9,4,0.032
1990-09-05,1990,9,5,0.783
1990-09-06,1990,9,6,0.29
1990-09-07,1990,9,7,3.182
1990-09-08,1990,9,8,0
1990-09-09,1990,9,9,2.283
1990-09-10,1990,9,10,0.081
1990-09-11,1990,9,11,0
1990-09-12,1990,9,12,0
1990-09-13,1990,9,13,0
1990-09-14,1990,9,14,0
1990-09-15,1990,9,15,0
1990-09-16,1990,9,16,0
1990-09-17,1990,9,17,0
1990-09-18,1990,9,18,0
1990-09-19,1990,9,19,0
1990-09-20,1990,9,20,0
1990-09-21,1990,9,21,0
1990-09-22,1990,9,22,0
1990-09-23,1990,9,23,0
1990-09-24,1990,9,24,0
1990-09-25,1990,9,25,0.666
1990-09-26,1990,9,26,0
1990-09-27,1990,9,27,0
1990-09-28,1990,9,28,0
1990-09-29,1990,9,29,1.983
1990-09-30,1990,9,30,0.605
1990-10-01,1990,10,1,1.174
1990-10-02,1990,10,2,2.21
1990-10-03,1990,10,3,1.522
1990-10-04,1990,10,4,1.24
1990-10-05,1990,10,5,0
1990-10-06,1990,10,6,0
1990-10-07,1990,10,7,0
1990-10-08,1990,10,8,1.585
1990-10-09,1990,10,9,3.177
1990-10-10,1990,10,10,0
1990-10-11,1990,10,11,0
1990-10-12,1990,10,12,0.464
1990-10-13,1990,10,13,1.563
1990-10-14,1990,10,14,0
1990-10-15,1990,10,15,0
1990-10-16,1990,10,16,0
1990-10-17,1990,10,17,0
1990-10-18,1990,10,18,0
1990-10-19,1990,10,19,0
1990-10-20,1990,10,20,0
1990-10-21,1990,10,21,0
1990-10-22,1990,10,22,0
1990-10-23,1990,10,23,0
1990-10-24,1990,10,24,0
1990-10-25,1990,10,25,0
1990-10-26,1990,10,26,0.481
1990-10-27,1990,10,27,0.024
1990-10-28,1990,10,28,0
1990-10-29,1990,10,29,0
1990-10-30,1990,10,30,1.406
1990-10-31,1990,10,31,0.025
1990-11-01,1990,11,1,0
1990-11-02,1990,11,2,5.055
1990-11-03,1990,11,3,0
1990-11-04,1990,11,4,0
1990-11-05,1990,11,5,0
1990-11-06,1990,11,6,0
1990-11-07,1990,11,7,7.557
1990-11-08,1990,11,8,2.179
1990-11-09,1990,11,9,0
1990-11-10,1990,11,10,0.629
1990-11-11,1990,11,11,1.19
1990-11-12,1990,11,12,0
1990-11-13,1990,11,13,0
1990-11-14,1990,11,14,5.797
1990-11-15,1990,11,15,0
1990-11-16,1990,11,16,0
1990-11-17,1990,11,17,0
1990-11-18,1990,11,18,0
1990-11-19,1990,11,19,0
1990-11-20,1990,11,20,0
1990-11-21,1990,11,21,0
1990-11-22,1990,11,22,0
1990-11-23,1990,11,23,0
1990-11-24,1990,11,24,0
1990-11-25,1990,11,25,0
1990-11-26,1990,11,26,0
1990-11-27,1990,11,27,0.001
1990-11-28,1990,11,28,3.441
1990-11-29,1990,11,29,0
1990-11-30,1990,11,30,0.753
1990-12-01,1990,12,1,3.885
1990-12-02,1990,12,2,0
1990-12-03,1990,12,3,7.642
1990-12-04,1990,12,4,0.039
1990-12-05,1990,12,5,0
1990-12-06,1990,12,6,0
1990-12-07,1990,12,7,0
1990-12-08,1990,12,8,0
1990-12-09,1990,12,9,0
1990-12-10,1990,12,10,0
1990-12-11,1990,12,11,0
1990-12-12,1990,12,12,18.009
1990-12-13,1990,12,13,0
1990-12-14,1990,12,14,0
1990-12-15,1990,12,15,23.362
1990-12-16,1990,12,16,0
1990-12-17,1990,12,17,0
1990-12-18,1990,12,18,0
1990-12-19,1990,12,19,0
1990-12-20,1990,12,20,0
1990-12-21,1990,12,21,0
1990-12-22,1990,12,22,0
1990-12-23,1990,12,23,0
1990-12-24,1990,12,24,0
1990-12-25,1990,12,25,0
1990-12-26,1990,12,26,0
1990-12-27,1990,12,27,0
1990-12-28,1990,12,28,0
1990-12-29,1990,12,29,0
1990-12-30,1990,12,30,0
1990-12-31,1990,12,31,0
1991-01-01,1991,1,1,0
1991-01-02,1991,1,2,6.248
1991-01-03,1991,1,3,0
1991-01-04,1991,1,4,0
1991-01-05,1991,1,5,0
1991-01-06,1991,1,6,0
1991-01-07,1991,1,7,0
1991-01-08,1991,1,8,0
1991-01-09,1991,1,9,11.377
1991-01-10,1991,1,10,0.157
1991-01-11,1991,1,11,0
1991-01-12,1991,1,12,6.083
1991-01-13,1991,1,13,0
1991-01-14,1991,1,14,0
1991-01-15,1991,1,15,0
1991-01-16,1991,1,16,0
1991-01-17,1991,1,17,0
1991-01-18,1991,1,18,0
1991-01-19,1991,1,19,0
1991-01-20,1991,1,20,0
1991-01-21,1991,1,21,0
1991-01-22,1991,1,22,0
1991-01-23,1991,1,23,0
1991-01-24,1991,1,24,0
1991-01-25,1991,1,25,0
1991-01-26,1991,1,26,0
1991-01-27,1991,1,27,5.421
1991-01-28,1991,1,28,0
1991-01-29,1991,1,29,0
1991-01-30,1991,1,30,0
1991-01-31,1991,1,31,0
1991-02-01,1991,2,1,0
1991-02-02,1991,2,2,0
1991-02-03,1991,2,3,0.044
1991-02-04,1991,2,4,0.42
1991-02-05,1991,2,5,0
1991-02-06,1991,2,6,0
1991-02-07,1991,2,7,0
1991-02-08,1991,2,8,0
1991-02-09,1991,2,9,0.918
1991-02-10,1991,2,10,0
1991-02-11,1991,2,11,0
1991-02-12,1991,2,12,0
1991-02-13,1991,2,13,0
1991-02-14,1991,2,14,0
1991-02-15,1991,2,15,0.093
1991-02-16,1991,2,16,0
1991-02-17,1991,2,17,0
1991-02-18,1991,2,18,0
1991-02-19,1991,2,19,1.349
1991-02-20,1991,2,20,0.371
1991-02-21,1991,2,21,0.697
1991-02-22,1991,2,22,0
1991-02-23,1991,2,23,0
1991-02-24,1991,2,24,0
1991-02-25,1991,2,25,0
1991-02-26,1991,2,26,2.393
1991-02-27,1991,2,27,0
1991-02-28,1991,2,28,0
1991-03-01,1991,3,1,0
1991-03-02,1991,3,2,0
1991-03-03,1991,3,3,2.846
1991-03-04,1991,3,4,10.047
1991-03-05,1991,3,5,0
1991-03-06,1991,3,6,0
1991-03-07,1991,3,7,0
1991-03-08,1991,3,8,0
1991-03-09,1991,3,9,0
1991-03-10,1991,3,10,0
1991-03-11,1991,3,11,0
1991-03-12,1991,3,12,0
1991-03-13,1991,3,13,3.249
1991-03-14,1991,3,14,0
1991-03-15,1991,3,15,0.724
1991-03-16,1991,3,16,8.178
1991-03-17,1991,3,17,2.305
1991-03-18,1991,3,18,0
1991-03-19,1991,3,19,0
1991-03-20,1991,3,20,0
1991-03-21,1991,3,21,0
1991-03-22,1991,3,22,13.472
1991-03-23,1991,3,23,0
1991-03-24,1991,3,24,0
1991-03-25,1991,3,25,0
1991-03-26,1991,3,26,0
1991-03-27,1991,3,27,0
1991-03-28,1991,3,28,0
1991-03-29,1991,3,29,0
1991-03-30,1991,3,30,0
1991-03-31,1991,3,31,0
1991-04-01,1991,4,1,0.175
1991-04-02,1991,4,2,0
1991-04-03,1991,4,3,0
1991-04-04,1991,4,4,0.001
1991-04-05,1991,4,5,0.009
1991-04-06,1991,4,6,0.962
1991-04-07,1991,4,7,0.198
1991-04-08,1991,4,8,0
